company_name,phone,website,address,city,state,lat,lng,rating,review_count,categories,source_url,source
Penske,+18005260798,https://www.pensketruckrental.com/,"11300 NW South River Dr, Medley, FL 33178",Medley,FL,25.8757014,-80.3534962,,0,Truck rental agency,https://www.google.com/maps/search/?api=1&query=Penske&query_place_id=ChIJoRLQmG-72YgRi29tawB4IlI,apify_google_maps
LJ HUB,+17182159945,http://www.ljhub.net/,"118-11 Sutphin Blvd, Rochdale, NY 11434",Rochdale,NY,40.6794481,-73.7915511,4.9,851,Shipping company;Logistics service;Mailbox rental service;Shipping and mailing service,https://www.google.com/maps/search/?api=1&query=LJ%20HUB&query_place_id=ChIJsRwSc9dmwokRebuebb0L2eQ,apify_google_maps
Moving of America,+12018628000,https://movingofamerica.com/locations/clifton-movers/,"1000 Main Ave, Clifton, NJ 07011",Clifton,NJ,40.8715831,-74.1345182,4.5,275,Mover;Moving and storage service,https://www.google.com/maps/search/?api=1&query=Moving%20of%20America&query_place_id=ChIJL7L-lcj-wokRpPnI059MbwE,apify_google_maps
Bluebell Relocation Services,+12014686024,https://bluebellrelocation.com/,"23 Fairfield Pl, West Caldwell, NJ 07006",West Caldwell,NJ,40.8647119,-74.2894079,3.8,263,Moving and storage service;Mover;Piano moving service;Storage facility,https://www.google.com/maps/search/?api=1&query=Bluebell%20Relocation%20Services&query_place_id=ChIJd0a9VZT_wokRQF27dCmhTm0,apify_google_maps
Moving Right Along,+17187382468,http://movingrightalong.com/,"101-21 101st St, Ozone Park, NY 11416",Ozone Park,NY,40.6845397,-73.8408279,4.7,193,Mover;Moving and storage service;Self-storage facility;Shipping company,https://www.google.com/maps/search/?api=1&query=Moving%20Right%20Along&query_place_id=ChIJbZA9EFhnwokRqn4oVkpHzyk,apify_google_maps
Harbor Freight,+12018688761,https://www.harborfreight.com/storelocator/2100-88th-st-north-bergen-7047?number=343,"2100 88th St, North Bergen, NJ 07047",North Bergen,NJ,40.8120085,-74.0140836,4.4,604,Hardware store;Tool store,https://www.google.com/maps/search/?api=1&query=Harbor%20Freight&query_place_id=ChIJcWZOjdbtPogRcUzB4RrUEEs,apify_google_maps
IPS NYC MOVING & STORAGE,+17188061507,https://ipsnycmovers.com/?utm_source=local&utm_medium=organic&utm_campaign=gmb,"26-12 Borough Pl Ste 7B, Woodside, NY 11377",Woodside,NY,40.761867,-73.903419,4.9,244,Moving and storage service,https://www.google.com/maps/search/?api=1&query=IPS%20NYC%20MOVING%20%26%20STORAGE&query_place_id=ChIJIcIT4kxfwokRd_fqMnaIfs8,apify_google_maps
Amazon Locker - Sashay,,,"815 10th Ave #819, New York, NY 10019",New York,NY,40.7676091,-73.990207,5,1,Mailing service,https://www.google.com/maps/search/?api=1&query=Amazon%20Locker%20-%20Sashay&query_place_id=ChIJbRzcamBZwokROOk5JrN68JY,apify_google_maps
Royal Freight Transportation,+13103294727,,"222 W El Segundo Blvd, Los Angeles, CA 90061",Los Angeles,CA,33.9161266,-118.2768525,4.7,3,Freight forwarding service,https://www.google.com/maps/search/?api=1&query=Royal%20Freight%20Transportation&query_place_id=ChIJA7i2smrKwoARKckNWtW9J8w,apify_google_maps
Belizean Queen Freight Services,+13236434331,http://www.belizeanqueenfreight.com/,"2136 W Jefferson Blvd, Los Angeles, CA 90018",Los Angeles,CA,34.0253842,-118.3187278,3.9,95,Freight forwarding service;Logistics service,https://www.google.com/maps/search/?api=1&query=Belizean%20Queen%20Freight%20Services&query_place_id=ChIJeQpk7Hq5woARV_Vt3bi_pKM,apify_google_maps
1UP Cargo,+18006102161,https://www.1upcargo.com/,"777 S Alameda St 2nd floor, Los Angeles, CA 90021",Los Angeles,CA,34.033736,-118.2414884,4.8,64,Freight forwarding service;Customs broker,https://www.google.com/maps/search/?api=1&query=1UP%20Cargo&query_place_id=ChIJr6WioKXHwoAR1icK0VuYLCE,apify_google_maps
Mc Cargo Group,+12137483836,https://mccargogroup.com/,"1511 Essex St, Los Angeles, CA 90021",Los Angeles,CA,34.0278933,-118.2492451,3.9,22,Freight forwarding service;Warehouse,https://www.google.com/maps/search/?api=1&query=Mc%20Cargo%20Group&query_place_id=ChIJ_et4wSzGwoARKNJpS_bFI98,apify_google_maps
FreightUp Logistics,+18188022945,https://www.freightuplogistics.net/,"5112 Hollywood Blvd Unit 206, Los Angeles, CA 90027",Los Angeles,CA,34.1014695,-118.3010001,5,19,Trucking company,https://www.google.com/maps/search/?api=1&query=FreightUp%20Logistics&query_place_id=ChIJkTGIPUFNESQRByJyQmu6zjU,apify_google_maps
Commodity Forwarders Inc,+13103488855,https://cfiperishables.com/,"11101 S La Cienega Blvd, Los Angeles, CA 90045",Los Angeles,CA,33.934285,-118.3709344,4,55,Freight forwarding service;Cold storage facility;Customs broker;Logistics service;Transportation service;Warehouse,https://www.google.com/maps/search/?api=1&query=Commodity%20Forwarders%20Inc&query_place_id=ChIJZ0dtBcC2woARvRnGwV7pkKk,apify_google_maps
American Worldwide Freight Services,+18009222017,http://www.americanworldwidefreightservices.com/,"5777 W Century Blvd # 945, Los Angeles, CA 90045",Los Angeles,CA,33.9471358,-118.382847,1,5,Trucking company;Air conditioning repair service,https://www.google.com/maps/search/?api=1&query=American%20Worldwide%20Freight%20Services&query_place_id=ChIJRS67P9e2woARI9e9KakGzwA,apify_google_maps
Freight Forwarder Quote Online USA,+18779012004,https://www.freightforwarderquoteonline.com/,"811 Wilshire Blvd Suite 1700, Los Angeles, CA 90017",Los Angeles,CA,34.0497638,-118.2581854,3.4,5,Freight forwarding service,https://www.google.com/maps/search/?api=1&query=Freight%20Forwarder%20Quote%20Online%20USA&query_place_id=ChIJwfeWcLHHwoARN5DHGk0ZOEg,apify_google_maps
"N & R Latin Shipping, Inc.",+12133187438,http://nrlshipping.com/,"784 E 14th Pl, Los Angeles, CA 90021",Los Angeles,CA,34.0298748,-118.2525825,4.4,34,Freight forwarding service;Shipping service,https://www.google.com/maps/search/?api=1&query=N%20%26%20R%20Latin%20Shipping%2C%20Inc.&query_place_id=ChIJe_-gqizGwoAR-SPGrKPopNE,apify_google_maps
Two Sisters Shipping & Business Center,+18603763283,http://twosistersship.com/,"39 1/2 Wedgewood Dr, Griswold, CT 06351",Griswold,CT,41.6021313,-71.9848129,4.8,128,Business center;Copy shop;Fax service;Freight forwarding service;Moving and storage service;Mover;Notary public;Shipping service;Trucking company,https://www.google.com/maps/search/?api=1&query=Two%20Sisters%20Shipping%20%26%20Business%20Center&query_place_id=ChIJFQgS2zh45okRA-qae8hCh-8,apify_google_maps
International Sea & Air Shipping,+18663154170,https://internationalmoving.com/,"115 Meacham Ave, Elmont, NY 11003",Elmont,NY,40.7050447,-73.6901751,4.5,214,Moving and storage service;Customs consultant;Piano moving service;Shipping company;Shipping service;Transportation service,https://www.google.com/maps/search/?api=1&query=International%20Sea%20%26%20Air%20Shipping&query_place_id=ChIJu9zDPAVjwokR0O6yBp7fO2A,apify_google_maps
Allied Van Lines,+18604407043,https://www.allied.com/local/New-London-Moving-Company?utm_source=local&utm_medium=organic&utm_campaign=gmb,"354 Colman St Suite 100, New London, CT 06320",New London,CT,41.3584496,-72.1175012,4.6,51,Moving and storage service,https://www.google.com/maps/search/?api=1&query=Allied%20Van%20Lines&query_place_id=ChIJq6pqMWsO5okRz0vFpii0F7s,apify_google_maps
H&M Bay Inc,+18009327521,http://www.hmbayinc.com/,"65 River Rd, Uxbridge, MA 01569",Uxbridge,MA,42.0369177,-71.6178987,4.6,107,Logistics service,https://www.google.com/maps/search/?api=1&query=H%26M%20Bay%20Inc&query_place_id=ChIJMbwJuvcU5IkRU9ZznW2G2vQ,apify_google_maps
Cape Air,+15087716944,http://www.capeair.com/,"BOS Terminal C, 1 Harborside Dr, Boston, MA 02128",Boston,MA,42.366037,-71.0171579,3,46,Airline,https://www.google.com/maps/search/?api=1&query=Cape%20Air&query_place_id=ChIJB27sAj1w44kRZuL_GsrHiOs,apify_google_maps
Plycon Plycar Transportation Group,+16312697000,https://plycongroup.com/,"280 Indian Head Rd, Kings Park, NY 11754",Kings Park,NY,40.8703454,-73.2585754,4.6,633,Trucking company,https://www.google.com/maps/search/?api=1&query=Plycon%20Plycar%20Transportation%20Group&query_place_id=ChIJsyRvF8E66IkRq6DMZ_VVjm0,apify_google_maps
Global Shopaholics LLC,+18888416137,https://globalshopaholics.com/,"243 Quigley Blvd unit e, New Castle, DE 19720",New Castle,DE,39.6596756,-75.6018728,3.9,560,Warehouse;Courier service;Freight forwarding service;Shipping and mailing service;Shipping service,https://www.google.com/maps/search/?api=1&query=Global%20Shopaholics%20LLC&query_place_id=ChIJRdOhkZYCx4kRweihqpW82kE,apify_google_maps
Men's Wearhouse,+15087780131,https://www.menswearhouse.com/store-locator/5117,"Cape Cod Mall, 769 Iyannough Rd, Hyannis, MA 02601",Hyannis,MA,41.6676547,-70.2990011,4,115,Men's clothing store;Clothing store;Dress and tuxedo rental service;Formal wear store;Men's tailor;Outerwear store;Shoe store;Tuxedo shop;Wedding store;Work clothes store,https://www.google.com/maps/search/?api=1&query=Men's%20Wearhouse&query_place_id=ChIJcTKwxiMx-4kRQhYe7-RCViE,apify_google_maps
Eagle Lines,+16179233700,http://www.eaglelines.com/,"59 Rosedale Rd, Watertown, MA 02472",Watertown,MA,42.3695409,-71.1992528,4.1,80,Mover,https://www.google.com/maps/search/?api=1&query=Eagle%20Lines&query_place_id=ChIJfX-E2q6C44kRBzdTY7Cia9M,apify_google_maps
American Baggage & Box Transportation,+19787748333,https://discountshipping.us/,,,,46.423669,-129.9427086,4.9,87,Shipping company;Service establishment;Shipping service,https://www.google.com/maps/search/?api=1&query=American%20Baggage%20%26%20Box%20Transportation&query_place_id=ChIJ6wFGjyAS44kR53UH9e33vis,apify_google_maps
U-Pack,+18446114582,http://www.upack.com/moving-companies/massachusetts/worcester,"67 SW Cutoff, Worcester, MA 01604",Worcester,MA,42.2367895,-71.7458122,4.5,33,Mover;Moving and storage service,https://www.google.com/maps/search/?api=1&query=U-Pack&query_place_id=ChIJhbJtrk0P5IkRa8Dmq-A1Nzg,apify_google_maps
"Cold Chain Technologies, LLC",+18003708566,http://www.coldchaintech.com/,"135 Constitution Blvd, Franklin, MA 02038",Franklin,MA,42.0546109,-71.3955352,3.5,30,Packaging company;Distribution service,https://www.google.com/maps/search/?api=1&query=Cold%20Chain%20Technologies%2C%20LLC&query_place_id=ChIJAQAAANB25IkRBbvLLZorNw4,apify_google_maps
Fresh Start - The Moving Crew Inc.,+15088684291,https://freshstartmovingcrew.com/?utm_campaign=gmb,"70 James St #226, Worcester, MA 01603",Worcester,MA,42.2325604,-71.8502771,4.9,423,Mover;Delivery service;Logistics service;Moving and storage service;Packaging company;Piano moving service;Transportation service,https://www.google.com/maps/search/?api=1&query=Fresh%20Start%20-%20The%20Moving%20Crew%20Inc.&query_place_id=ChIJf4doOMKp5okRSxb4A_pEy8w,apify_google_maps
Bostondinio Coach,+18573547000,https://www.bostondiniocoach.com/,"437 Turnpike St, Canton, MA 02021",Canton,MA,42.168122,-71.1108129,5,37,Limousine service;Airport shuttle service;Chauffeur service;Transportation service,https://www.google.com/maps/search/?api=1&query=Bostondinio%20Coach&query_place_id=ChIJ3XXCAWCB5IkReXgBeNZP9w0,apify_google_maps
LEXEL Moving & Storage | Movers Boston to New York,+18556057755,http://www.lexelmoving.com/,"1380 Main St #2, Waltham, MA 02451",Waltham,MA,42.3754425,-71.2697906,4.8,304,Moving and storage service;Mover;Packaging supply store;Trucking company,https://www.google.com/maps/search/?api=1&query=LEXEL%20Moving%20%26%20Storage%20%7C%20Movers%20Boston%20to%20New%20York&query_place_id=ChIJ_6vPv9aC44kRB4qM2elwrFg,apify_google_maps
Brookline Moving Company,+15086685124,http://www.brooklinemoving.com/,"725 Main St, Millis, MA 02054",Millis,MA,42.1705286,-71.3528206,5,135,Moving and storage service,https://www.google.com/maps/search/?api=1&query=Brookline%20Moving%20Company&query_place_id=ChIJ6bQjOSF65IkRUgyn2y-cBmA,apify_google_maps
Lineage,+17817848399,https://www.onelineage.com/facilities/boston-sharon,"1 Commercial St, Sharon, MA 02067",Sharon,MA,42.1148773,-71.2371873,4.6,100,Cold storage facility,https://www.google.com/maps/search/?api=1&query=Lineage&query_place_id=ChIJZVDlXQB95IkR7m6F6XL5K24,apify_google_maps
Burkhardt Brothers Moving & Storage,+17816912699,https://www.burkhardtbrothers.com/,"6 Progress Wy, Marshfield, MA 02050",Marshfield,MA,42.1008769,-70.7465378,4.8,55,Mover;Storage facility,https://www.google.com/maps/search/?api=1&query=Burkhardt%20Brothers%20Moving%20%26%20Storage&query_place_id=ChIJee5B1u6d5IkR2qZqFEKtN9Y,apify_google_maps
FUJIFILM Electronic Materials,+14015229499,https://www.fujifilm.com/us/en/about/region/affiliates/electronic-materials,"80 Circuit Dr, North Kingstown, RI 02852",North Kingstown,RI,41.5913615,-71.4318367,4.5,10,Manufacturer;Electronic parts supplier,https://www.google.com/maps/search/?api=1&query=FUJIFILM%20Electronic%20Materials&query_place_id=ChIJVw8Ukcqz5YkRpj7J9-_sNfo,apify_google_maps
Move and Care Moving Company,+16178612620,https://move-and-care.com/boston-movers?utm_source=google_business_profile&utm_medium=organic&utm_campaign=boston_location,"24 School St, Boston, MA 02108",Boston,MA,42.3572748,-71.058964,4.8,102,Mover,https://www.google.com/maps/search/?api=1&query=Move%20and%20Care%20Moving%20Company&query_place_id=ChIJodF2ifRx44kRMyaGfsl2Jvc,apify_google_maps
DHILLON FREIGHT CARRIER INC,,,"3726 Monroe Dr, Yuba City, CA 95993",Yuba City,CA,39.1445168,-121.6851427,3.7,6,Trucking company,https://www.google.com/maps/search/?api=1&query=DHILLON%20FREIGHT%20CARRIER%20INC&query_place_id=ChIJTU-2C5qrhIAR9BDviP5uBJk,apify_google_maps
Gateway Transportation Llc,,,"1369 Quesada Ave, San Francisco, CA 94124",San Francisco,CA,37.7297062,-122.3854651,1,25,Transportation service,https://www.google.com/maps/search/?api=1&query=Gateway%20Transportation%20Llc&query_place_id=ChIJVVUxsRZ_j4ARgWZo75bmIdk,apify_google_maps
E-Freight Logistics LLC,+13109572435,http://e-frt.com/,"3041 E Vía Mondo, Compton, CA 90221",Compton,CA,33.8723736,-118.209441,4.8,9,Freight forwarding service,https://www.google.com/maps/search/?api=1&query=E-Freight%20Logistics%20LLC&query_place_id=ChIJv3Qr2L-2woARFk40fxqLDLI,apify_google_maps
Expeditors,+14156573600,http://www.expeditors.com/,"425 Valley Dr, Brisbane, CA 94005",Brisbane,CA,37.6878401,-122.4116455,3.6,47,Freight forwarding service,https://www.google.com/maps/search/?api=1&query=Expeditors&query_place_id=ChIJ92nzqjp5j4ARk0ueBQDB4Pc,apify_google_maps
Oak Harbor Freight Lines,+18009656105,http://www.oakh.com/,"3018 Loomis Rd, Stockton, CA 95205",Stockton,CA,37.9301485,-121.237202,4,32,Trucking company,https://www.google.com/maps/search/?api=1&query=Oak%20Harbor%20Freight%20Lines&query_place_id=ChIJt04YiXkSkIARsXBf6tzWaXg,apify_google_maps
Hankyu Hanshin Express USA Inc,+16508770151,https://www.hh-express.com/en/global/usa/,"299 Harbor Wy, South San Francisco, CA 94080",South San Francisco,CA,37.6474524,-122.3995144,5,1,Freight forwarding service,https://www.google.com/maps/search/?api=1&query=Hankyu%20Hanshin%20Express%20USA%20Inc&query_place_id=ChIJMZbHG0t4j4AR9BT2cJwT26g,apify_google_maps
"Next Freight, Inc.",+15629420545,http://www.nextfreight.com/,"7700 Industry Ave, Pico Rivera, CA 90660",Pico Rivera,CA,33.9778135,-118.1125549,3.7,26,Freight forwarding service;Trucking company,https://www.google.com/maps/search/?api=1&query=Next%20Freight%2C%20Inc.&query_place_id=ChIJpwJ-AQDOwoARygFS8PhFG_s,apify_google_maps
Schumacher Cargo Logistics,+18005990190,https://www.schumachercargo.com/shipping-locations/san-francisco,"3668 Enterprise Ave, Hayward, CA 94545",Hayward,CA,37.6326951,-122.1324865,4,12,Shipping company,https://www.google.com/maps/search/?api=1&query=Schumacher%20Cargo%20Logistics&query_place_id=ChIJDYlQZ9CRj4ARrGM8lBXR7mw,apify_google_maps
Ace Freight Service Inc,+13105187825,,"829 N Pioneer Ave, Wilmington, CA 90744",Wilmington,CA,33.781587,-118.2488261,4.8,4,Trucking company,https://www.google.com/maps/search/?api=1&query=Ace%20Freight%20Service%20Inc&query_place_id=ChIJe06fTio03YAR_3iJpMwbexM,apify_google_maps
ABC Carrier Inc.,+12095972754,http://abccarrier.com/,"3552 Yosemite Ave, Lathrop, CA 95330",Lathrop,CA,37.793675,-121.2807629,3,2,Trucking company,https://www.google.com/maps/search/?api=1&query=ABC%20Carrier%20Inc.&query_place_id=ChIJh9O95es_kIARqq_FMQzI7SM,apify_google_maps
COSCO SHIPPING Lines,+14157787888,http://www.cosco-usa.com/,"100 Spear St # 525, San Francisco, CA 94105",San Francisco,CA,37.7922073,-122.3940065,4,3,Shipping company,https://www.google.com/maps/search/?api=1&query=COSCO%20SHIPPING%20Lines&query_place_id=ChIJ2_UGXGSAhYARLvv9Ytd_WXo,apify_google_maps
"American Transportation Express,Inc",+16505346459,https://www.americantransportationexpress.com/,"101 Hickey Blvd #102, South San Francisco, CA 94080",South San Francisco,CA,37.6655897,-122.451475,,0,Trucking company,https://www.google.com/maps/search/?api=1&query=American%20Transportation%20Express%2CInc&query_place_id=ChIJf4nkbN57j4ARrqWLtljZDpA,apify_google_maps
Kelly Freight Serice,+13106420405,http://www.kellyfreightservices.com/,"780 E Watson Center Rd, Carson, CA 90745",Carson,CA,33.819304,-118.2607733,4.9,14,Freight forwarding service,https://www.google.com/maps/search/?api=1&query=Kelly%20Freight%20Serice&query_place_id=ChIJc1a-Ggc13YARLazHmZFt2kc,apify_google_maps
Bay Haul of Fame,+16282211257,,"986 Mission St, San Francisco, CA 94103",San Francisco,CA,37.7815203,-122.4086985,4.9,62,Delivery service;Freight forwarding service;Moving and storage service;Shipping service,https://www.google.com/maps/search/?api=1&query=Bay%20Haul%20of%20Fame&query_place_id=ChIJ36XtACiBhYARq2rluzqZ7ew,apify_google_maps
US Freight Transportation,+14027312141,https://www.freight.dot.gov/,"4601 S 50th St #302, Omaha, NE 68117",Omaha,NE,41.2131847,-95.9901219,5,3,Freight forwarding service;Trucking company,https://www.google.com/maps/search/?api=1&query=US%20Freight%20Transportation&query_place_id=ChIJD3GV9QSMk4cRyjvm5_AGNeU,apify_google_maps
Freight Shipping By We Ship LA,+15622704358,https://www.weshipla.com/,"6510 E Spring St, Long Beach, CA 90815",Long Beach,CA,33.8096084,-118.1058212,4.6,23,Freight forwarding service,https://www.google.com/maps/search/?api=1&query=Freight%20Shipping%20By%20We%20Ship%20LA&query_place_id=ChIJI9fnqgYu3YARE181G-AkxKI,apify_google_maps
Laverde Trucking Inc.,+13106716170,http://laverdetrucking.com/,"145 W 134th St, Los Angeles, CA 90061",Los Angeles,CA,33.9110158,-118.276233,4.6,22,Trucking company;Logistics service;Transportation service;Warehouse,https://www.google.com/maps/search/?api=1&query=Laverde%20Trucking%20Inc.&query_place_id=ChIJ4-f3tU3LwoARg2t3rR2PquE,apify_google_maps
Best Yet Express,+13103231880,http://www.bestyetexpresstrucking.com/,"15730 S Figueroa St, Gardena, CA 90248",Gardena,CA,33.8877642,-118.2810592,4.1,41,Trucking company;Transportation service;Warehouse,https://www.google.com/maps/search/?api=1&query=Best%20Yet%20Express&query_place_id=ChIJzYofOIy1woARZ4fiiXktJQQ,apify_google_maps
Chick-fil-A,+12156100738,https://www.chick-fil-a.com/locations/ny/46th-6th-in-line?utm_source=google&utm_medium=gmb,"1180 6th Ave, New York, NY 10036",New York,NY,40.7574254,-73.9819682,4.3,5227,Fast food restaurant;Breakfast restaurant;Caterer;Chicken restaurant;Delivery service;Family restaurant,https://www.google.com/maps/search/?api=1&query=Chick-fil-A&query_place_id=ChIJYdvfn_9YwokR0Q_aRO2KucY,apify_google_maps
